piece_name,H1,H4,GS,CPI
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/335.mid,1.7617,2.6695,0.6056,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/336.mid,2.1387,3.0824,0.5476,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/337.mid,2.2599,2.7277,0.6211,0.8462
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/339.mid,2.4222,3.0488,0.5943,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/34.mid,1.4755,2.7153,0.6496,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/340.mid,2.1265,2.6906,0.5748,0.9
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/341.mid,0.8111,2.3051,0.7886,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/343.mid,1.3027,2.3279,0.6093,0.9268
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/344.mid,2.2415,2.9981,0.69,0.9667
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/345.mid,1.8998,2.662,0.6181,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/346.mid,2.1965,2.8824,0.5513,0.9524
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/348.mid,1.7551,2.2041,0.6909,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/349.mid,2.7793,2.7793,,-0.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/35.mid,1.5638,3.0096,0.6125,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/350.mid,1.9756,2.9741,0.4625,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/351.mid,1.6426,3.0149,0.7153,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/352.mid,2.1747,2.8574,0.5702,0.9524
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/353.mid,2.3007,3.0438,0.7273,0.96
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/354.mid,2.044,2.8432,0.7165,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/355.mid,2.3471,2.9133,0.5692,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/356.mid,2.1805,2.798,0.6179,0.7857
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/357.mid,2.3871,3.1218,0.6223,0.9412
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/358.mid,2.2587,2.8159,0.6763,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/359.mid,1.951,2.9905,0.6696,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/36.mid,1.9673,2.7431,0.6699,0.8636
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/360.mid,1.7959,2.6522,0.7634,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/361.mid,2.2382,2.7516,0.6663,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/362.mid,2.1922,2.7675,0.8036,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/363.mid,1.5814,2.5531,0.6526,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/364.mid,1.719,2.532,0.675,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/365.mid,2.1218,2.953,0.6155,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/367.mid,1.7292,2.661,0.6916,0.96
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/368.mid,2.3587,2.8661,0.5887,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/369.mid,1.9047,2.3899,0.75,-0.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/370.mid,2.5138,2.9209,0.5833,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/371.mid,2.2791,2.6987,0.5833,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/372.mid,1.4214,2.3555,0.6572,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/373.mid,2.1871,2.9348,0.5826,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/374.mid,2.1537,2.8393,0.5125,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/375.mid,1.9272,2.7107,0.6075,0.9444
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/376.mid,1.994,2.6059,0.9375,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/377.mid,2.267,2.6751,0.5513,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/378.mid,2.1305,2.7453,0.6471,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/379.mid,1.9989,2.6356,0.8045,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/38.mid,2.0289,2.7836,0.7459,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/380.mid,2.1243,2.8834,0.6492,0.9333
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/381.mid,2.2276,3.022,0.5577,0.9697
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/382.mid,1.9414,2.8634,0.7083,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/383.mid,2.1322,2.8371,0.5385,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/384.mid,2.1927,3.0794,0.6216,0.9286
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/385.mid,1.8967,2.5986,0.7631,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/386.mid,2.3436,2.8734,0.6568,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/387.mid,1.488,2.6908,0.6931,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/388.mid,1.4134,2.3844,0.7292,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/389.mid,1.7866,2.6493,0.6254,0.9545
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/39.mid,1.9094,2.7088,0.7481,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/390.mid,2.1114,2.8771,0.5982,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/391.mid,2.4072,2.9866,0.6253,0.96
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/392.mid,1.7955,2.6861,0.5626,0.9231
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/393.mid,1.777,2.6202,0.6875,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/394.mid,2.0096,2.8066,0.5938,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/395.mid,2.0,2.0,,-0.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/396.mid,2.2199,2.6419,0.5382,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/397.mid,2.4377,3.0993,0.5341,0.9091
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/398.mid,2.267,2.9729,0.7143,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/399.mid,2.0355,2.8405,0.6796,0.9714
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/4.mid,2.4207,3.0586,0.6294,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/40.mid,1.7616,2.6825,0.6696,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/400.mid,1.9659,2.4866,0.5819,0.8889
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/401.mid,1.6297,2.7649,0.5858,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/403.mid,2.0006,2.599,0.7083,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/404.mid,1.4654,2.7479,0.6488,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/405.mid,2.6034,3.1682,0.5986,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/406.mid,1.8279,2.6692,0.6845,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/407.mid,2.2869,3.052,0.6875,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/408.mid,2.4884,3.1324,0.8299,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/41.mid,2.1231,2.6999,0.5592,0.8857
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/410.mid,1.9863,2.8656,0.65,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/411.mid,1.7586,2.6652,0.6009,0.9412
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/412.mid,1.809,2.6872,0.5208,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/413.mid,1.7585,2.5655,0.7841,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/414.mid,2.2095,2.9773,0.6731,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/415.mid,2.1093,2.7999,0.6113,0.9167
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/416.mid,2.4173,3.1431,0.6354,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/417.mid,1.9378,2.8884,0.6083,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/418.mid,2.1648,2.7688,0.6122,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/419.mid,2.1989,2.6993,0.6429,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/42.mid,1.9883,3.0366,0.6592,0.9167
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/420.mid,1.9838,2.9512,0.7188,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/421.mid,1.1567,2.4118,0.7875,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/422.mid,1.8004,2.791,0.5,0.8
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/423.mid,2.0679,2.7758,0.675,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/424.mid,2.1721,2.7364,0.6007,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/425.mid,2.1711,2.691,0.79,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/426.mid,1.8525,2.7156,0.6367,0.9412
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/427.mid,2.2844,2.9483,0.5833,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/428.mid,1.7199,2.5324,0.6808,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/429.mid,1.0,1.0,0.75,-0.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/43.mid,2.3819,2.8387,0.5982,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/430.mid,2.2266,3.0923,0.5,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/431.mid,1.901,2.8461,0.6095,0.9231
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/433.mid,2.0865,3.0464,0.625,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/434.mid,2.1968,2.6975,0.5598,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/435.mid,2.2172,2.8315,0.5921,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/436.mid,2.0946,2.8132,0.5714,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/437.mid,1.9749,2.6606,0.7125,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/438.mid,1.9343,2.5484,0.8021,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/44.mid,1.0948,1.7718,0.4583,-0.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/440.mid,2.2619,2.8463,0.5208,0.9286
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/441.mid,2.0071,2.7247,0.7589,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/442.mid,2.0609,2.7564,0.6795,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/443.mid,2.1226,2.8391,0.6682,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/444.mid,2.246,2.6515,0.5772,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/446.mid,2.2658,2.9436,0.5,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/447.mid,2.0723,2.5674,0.5382,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/448.mid,1.9684,2.7223,0.7173,0.8226
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/449.mid,2.0969,2.7099,0.5819,0.9697
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/45.mid,1.7682,2.9941,0.5375,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/450.mid,2.1254,2.8917,0.5523,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/451.mid,2.1883,2.8959,0.55,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/452.mid,1.8935,2.5667,0.6386,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/453.mid,2.0506,2.7152,0.6987,0.9524
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/454.mid,2.2678,2.6919,0.5357,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/455.mid,1.9183,2.4591,0.6875,-0.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/456.mid,2.3756,2.9082,0.6384,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/457.mid,2.1257,2.7897,0.7069,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/458.mid,1.624,2.471,0.7002,0.9231
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/459.mid,2.2027,2.7966,0.773,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/46.mid,2.2142,3.072,0.6856,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/460.mid,2.3346,2.912,0.6136,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/461.mid,2.2376,2.6661,0.75,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/462.mid,1.5696,2.6291,0.6274,0.8571
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/463.mid,1.0549,2.4693,0.7853,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/464.mid,2.5153,2.8469,0.5833,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/465.mid,2.4874,3.1473,0.6176,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/466.mid,2.132,2.6832,0.7,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/467.mid,1.567,2.234,0.6905,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/468.mid,1.8233,2.6208,0.6818,0.8182
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/469.mid,1.9137,2.7508,0.6632,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/47.mid,2.2095,2.9318,0.5114,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/470.mid,2.4109,2.9698,0.5994,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/471.mid,2.039,2.8444,0.5298,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/472.mid,2.2489,2.6351,0.7932,0.8421
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/473.mid,2.3273,2.8624,0.5309,0.9773
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/475.mid,2.1647,2.6045,0.6186,0.8462
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/476.mid,1.9229,2.7407,0.6964,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/479.mid,1.635,2.2245,0.773,0.7333
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/48.mid,2.2123,2.9554,0.6208,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/480.mid,2.1373,2.6477,0.5978,0.8333
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/481.mid,1.9934,2.8557,0.551,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/482.mid,1.9572,2.8667,0.6461,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/483.mid,1.7606,2.4668,0.683,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/484.mid,1.444,2.2307,0.7114,0.8333
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/485.mid,1.9479,2.8932,0.7333,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/486.mid,2.4236,2.735,0.6875,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/487.mid,2.2123,2.7891,0.7639,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/488.mid,2.2212,2.9652,0.4688,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/489.mid,2.2079,2.6584,0.9083,0.9
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/49.mid,2.0068,2.6117,0.6375,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/490.mid,2.3698,2.7803,0.6637,0.88
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/491.mid,2.0139,2.5296,0.684,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/492.mid,2.3685,2.3685,,-0.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/493.mid,1.7359,3.0172,0.65,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/494.mid,2.1279,2.8344,0.6208,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/495.mid,2.1008,2.6721,0.5705,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/497.mid,2.2721,2.9094,0.5406,0.9655
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/498.mid,1.3693,2.7553,0.8024,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/499.mid,0.0,0.0,,-0.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/5.mid,2.1903,3.0211,0.5833,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/50.mid,2.0299,3.3227,0.575,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/500.mid,1.8089,2.898,0.596,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/501.mid,2.1877,2.685,0.7303,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/502.mid,1.9942,3.0529,0.6841,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/503.mid,1.4591,1.4591,,-0.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/504.mid,1.4041,2.2793,0.625,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/505.mid,2.1086,3.1376,0.5625,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/506.mid,2.2613,2.6115,0.6988,0.9
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/508.mid,2.1542,2.7839,0.6952,0.9091
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/509.mid,1.4827,2.2709,0.7083,-0.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/510.mid,1.2925,1.5219,0.875,-0.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/511.mid,1.9392,2.1562,0.625,-0.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/512.mid,1.9955,2.8169,0.5906,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/513.mid,2.1679,2.7147,0.6285,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/514.mid,2.3296,2.8122,0.5067,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/515.mid,1.979,2.8127,0.6877,0.963
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/516.mid,2.5546,2.857,0.6153,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/517.mid,2.0887,2.7221,0.744,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/518.mid,2.3015,3.0449,0.5833,-0.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/519.mid,2.2418,2.7908,0.7202,0.9412
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/52.mid,2.1483,2.966,0.9017,0.973
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/520.mid,2.4814,2.9566,0.6433,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/521.mid,2.2671,2.931,0.5711,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/522.mid,1.9698,2.7485,0.6667,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/523.mid,2.1088,2.5918,0.6676,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/524.mid,1.7886,2.6313,0.6875,-0.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/525.mid,2.5321,3.0543,0.5112,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/526.mid,1.0,1.0,,-0.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/527.mid,2.5374,2.9887,0.5201,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/528.mid,1.9415,2.5983,0.6122,0.9286
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/529.mid,1.1488,1.1488,,-0.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/53.mid,1.1973,2.4445,0.6916,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/530.mid,2.0397,2.5588,0.8098,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/531.mid,1.9961,2.5429,0.6389,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/533.mid,2.0188,2.6678,0.7841,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/534.mid,2.4045,2.9224,0.8472,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/535.mid,1.5744,2.339,0.7,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/536.mid,2.6649,3.191,0.5721,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/537.mid,2.2794,2.9655,0.656,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/538.mid,2.6036,2.7087,0.8125,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/54.mid,2.3391,3.187,0.5139,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/540.mid,1.7262,3.0139,0.6454,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/541.mid,2.5441,3.2034,0.4167,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/542.mid,2.3564,3.038,0.5661,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/543.mid,2.5726,3.0556,0.5268,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/544.mid,2.424,2.965,0.6068,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/545.mid,2.1699,2.8518,0.6222,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/546.mid,2.2213,2.7316,0.8333,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/547.mid,1.758,2.6225,0.6357,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/548.mid,2.1482,2.6767,0.375,-0.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/549.mid,1.7906,2.5178,0.7038,0.9545
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/55.mid,1.6428,2.7059,0.8147,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/550.mid,2.1643,2.7163,0.7654,0.8966
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/551.mid,2.0482,2.627,0.6552,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/552.mid,2.1182,2.6953,0.7837,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/553.mid,1.8424,1.8424,,-0.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/57.mid,2.058,2.6442,0.5958,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/58.mid,2.0597,2.7144,0.59,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/59.mid,1.5061,2.8212,0.6351,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/6.mid,2.5882,3.2004,0.684,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/60.mid,1.9777,2.9017,0.6875,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/61.mid,2.2537,2.9648,0.625,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/62.mid,2.1694,2.7757,0.8077,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/63.mid,1.5582,2.5239,0.6585,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/64.mid,2.4853,3.0341,0.576,0.9412
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/65.mid,1.876,2.8168,0.5568,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/66.mid,1.7038,3.023,0.5938,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/67.mid,2.1247,2.7642,0.75,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/68.mid,1.9465,2.6774,0.7976,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/69.mid,2.1995,3.0918,0.6456,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/70.mid,2.0849,2.8057,0.5714,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/72.mid,1.7901,2.6774,0.6875,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/73.mid,2.5392,3.1063,0.5886,1.0
