piece_name,H1,H4,GS,CPI
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/187.mid,2.3175,2.7409,0.705,0.9524
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/188.mid,1.4185,2.4864,0.6761,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/189.mid,2.2049,2.7986,0.7775,0.9167
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/19.mid,2.3595,2.7056,0.6591,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/190.mid,1.8896,2.7522,0.6819,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/191.mid,1.4868,2.6577,0.7885,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/192.mid,2.0016,2.6784,0.7399,0.8276
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/193.mid,1.6964,2.5501,0.6854,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/194.mid,2.0435,2.7047,0.6291,0.8667
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/195.mid,2.1849,2.5166,0.6679,0.8125
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/196.mid,1.7929,2.4969,0.6779,0.9
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/198.mid,2.4245,3.0508,0.5593,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/199.mid,2.3288,2.7949,0.6012,0.8
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/20.mid,2.0643,2.8704,0.6971,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/200.mid,1.8325,2.6056,0.602,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/201.mid,1.7038,2.5917,0.6786,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/202.mid,1.8577,2.5282,0.7095,0.9048
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/203.mid,1.5609,2.7096,0.7272,0.9655
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/204.mid,2.1741,2.7266,0.575,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/205.mid,1.4303,2.6168,0.7743,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/206.mid,1.9118,2.8256,0.6045,0.9
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/207.mid,2.2967,2.713,0.7284,0.8636
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/208.mid,2.2986,2.6997,0.6167,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/209.mid,1.7925,2.7476,0.5846,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/21.mid,2.0465,2.7189,0.7071,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/210.mid,2.244,2.8782,0.5657,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/211.mid,1.3201,2.2561,0.7023,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/212.mid,1.8321,2.6176,0.7278,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/213.mid,2.6518,3.159,0.5278,0.9091
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/214.mid,1.6314,2.6122,0.7665,0.8667
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/215.mid,2.3201,2.7093,0.7682,0.7273
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/216.mid,1.4619,2.4906,0.5649,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/217.mid,1.7206,2.669,0.7308,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/218.mid,1.7851,2.7228,0.7177,0.8421
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/219.mid,2.1942,2.7345,0.7978,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/22.mid,2.2975,2.7506,0.6213,0.8889
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/220.mid,2.0083,2.7833,0.7295,0.8
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/221.mid,2.2451,2.8245,0.65,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/222.mid,1.4365,2.5296,0.8474,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/223.mid,2.249,2.6503,0.719,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/224.mid,2.4088,3.1597,0.7679,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/225.mid,2.3152,2.6764,0.616,0.9444
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/226.mid,2.0459,2.6781,0.625,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/227.mid,1.338,1.8705,0.75,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/228.mid,1.5109,2.5604,0.7087,0.86
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/229.mid,1.966,2.5115,0.669,0.9167
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/23.mid,1.2919,2.4295,0.7179,1.0
